4ft0;6
2h1h;-1
2hvn;8
3tfn;-1
3fmz;-1
2z4z;-1
4da8;-1
3rbv;-1
3e85;-1
2oth;-1
2yg5;19
4xx0;-1
2geu;-1
4drp;-1
3wb5;13
4giu;-1
1afs;-1
3rpo;6
3n0b;-1
3t9e;-1
1dg8;1
1a9y;11
3nlw;0
1raf;-1
2vnw;6
2b8j;-1
4h4o;17
4n48;-1
4idv;-1
1dr2;1
2q29;-1
1a4r;-1
4o1d;-1
1dr3;1
3tiy;6
3l5u;-1
2p5u;-1
3oho;-1
1oj4;-1
1p7c;-1
1a26;-1
3n1a;8
4z17;-1
1jls;-1
4giy;8
3e01;17
5a4w;-1
4plp;-1
4ee3;-1
1jm6;-1
1iyz;11
2kce;-1
3deh;-1
1i6k;-1
4h50;15
3ab8;-1
3pz2;-1
4okt;16
2uzl;25
3zkb;-1
5je3;-1
3i7v;-1
2itu;6
4lux;0
2hbh;16
2z3l;-1
4l09;-1
3x2e;-1
3a50;-1
4j0v;13
1fnc;-1
2cww;-1
2duv;6
3q23;-1
4o28;-1
2wme;-1
3tfy;-1
4dna;24
3ngq;-1
3fyg;7
3ibq;-1
4cng;-1
2xbk;10
3hsn;0
2bxa;-1
4kd1;6
3uhl;-1
3rhh;-1
3so9;12
4tv3;-1
3nmu;-1
1q12;-1
3rey;-1
2o1y;-1
4usq;-1
4fw0;0
3bnk;-1
1qis;-1
4l34;-1
4ykl;-1
1zvx;-1
4da5;-1
1tuv;-1
2xjc;-1
1tgm;-1
2zdt;6
3sls;6
2ama;16
3txz;8
3m0i;8
3r3f;-1
1xyy;11
3aba;10
1fw0;-1
2xhd;-1
3hvk;1
1foa;-1
1kif;-1
2qf2;-1
4cb6;-1
4dc3;-1
3jvy;12
1ri1;11
2hvc;16
2vo4;7
2i51;-1
4lj3;-1
1t63;16
5hy5;-1
2wsb;14
2oaz;-1
3aca;-1
2pow;18
4c8b;-1
4q15;-1
3art;-1
3wi2;-1
4xd2;21
1owp;-1
3bkk;-1
3etg;-1
1wv4;-1
2p1t;16
1h7w;-1
4ts3;-1
1eb9;-1
4qck;-1
3ldo;-1
4ii5;25
3ele;-1
1e79;-1
2c4i;-1
1tve;-1
3uzx;-1
4c7x;-1
1ict;-1
4rek;19
3ea4;-1
3zcs;-1
4eh2;6
2bxo;-1
3a60;-1
5dt9;-1
3koq;-1
3swz;-1
4g2g;10
3k31;-1
2gr1;15
4li6;-1
3r2f;-1
1swr;-1
4p5a;-1
3rox;11
4wec;14
4j0k;-1
1gvv;13
3utg;-1
3gie;-1
3nu6;12
2cfy;-1
3lq5;6
1ihx;-1
2y4g;-1
4ejh;-1
4nyw;-1
2p2q;-1
3cic;-1
2oxn;8
3gh8;-1
4xgu;-1
1u1f;-1
2r7p;-1
2pmi;-1
3ptz;-1
2c58;-1
3nhf;5
2ycz;-1
5dif;-1
4ir5;-1
2wet;-1
1nhp;15
2aa7;16
2bl9;1
4f4p;6
4tl9;-1
1rpw;-1
3lxp;6
1i9o;18
2xtn;11
3fne;14
2ha7;-1
4lk3;-1
2mji;-1
3hyz;-1
2b6a;17
4h98;-1
3be2;6
3v5l;-1
3gc9;-1
1zth;-1
3dh0;-1
2rge;11
2wmq;6
5imi;-1
3lfc;6
1d0v;-1
2qoc;6
1ds7;-1
4a2j;-1
4b8w;-1
1fnn;-1
2a4x;-1
2bow;-1
2j34;9
3vso;20
2ifa;-1
4uux;-1
1j4h;-1
2zbw;-1
2gqa;8
1yq7;-1
4yak;-1
3i8p;-1
4eb4;-1
3jwt;0
2o4r;16
3rth;13
3zw9;-1
1ebl;-1
3tqc;-1
4jfi;-1
4jnn;-1
3a25;11
1rag;-1
4isu;-1
4m2a;-1
2w2l;-1
1nbu;-1
2bxg;-1
4h6k;8
4awo;-1
3mno;16
5dbf;-1
3ha7;11
2g1o;-1
2j0m;6
5k2c;-1
1k9s;-1
2p6i;3
4uyf;-1
1u5r;-1
1sby;-1
2b00;-1
2br1;6
3hu2;-1
1lhw;-1
2ovv;-1
1zar;6
3w1x;-1
3h18;-1
1byq;4
1rm4;-1
2pix;16
2y8q;-1
1ogu;25
3b78;-1
1e1k;15
3sh0;-1
3qzf;6
4jjz;-1
3war;6
3ogk;-1
3dl9;-1
3rku;14
3r3d;-1
1kyy;-1
2bla;1
4ftl;6
4pl4;-1
2hpt;-1
4yu1;8
4dqw;-1
4dsh;-1
1hdx;21
1lsu;-1
4c1m;-1
4gbc;-1
2gou;8
3bbr;-1
4kn0;-1
1h0v;6
4gii;6
4fkr;6
4eht;-1
4wq5;-1
4fwf;-1
3wag;-1
1ci7;-1
2gde;9
3nfa;2
2ek4;3
3dyh;-1
3w8d;11
2ozg;-1
4k5e;0
4lrj;6
3nax;6
4wxg;22
3tyl;0
1mui;12
1sx4;-1
3dqw;-1
4ga8;8
1q13;-1
2xej;-1
1jvm;-1
1lp4;6
2vdm;-1
2vcm;-1
1n9l;-1
3sig;-1
4ag8;6
4kbz;-1
1qhx;11
2nua;-1
2c94;-1
4hzp;-1
1dnc;15
4dk8;20
4de2;-1
2j14;20
4ku5;-1
3vsj;-1
4to2;-1
1fdi;-1
3dtc;6
1t31;9
4o2b;-1
2yi6;4
2ptm;-1
4jtd;-1
2ci0;10
3lm9;-1
1q3g;-1
2eq7;24
2h59;-1
2hnd;17
2cye;-1
4jvn;-1
4kpd;-1
1c70;12
1bc5;11
3otw;-1
1h94;-1
2el3;3
1mvs;1
2ea1;-1
3s0o;6
3dws;-1
3zt1;2
2a1n;-1
2yoj;23
3v3m;9
3f82;6
4yt5;-1
4f0f;6
1t3z;-1
5aut;6
3gmb;-1
4lv7;-1
1sbg;12
1h1m;-1
4gbd;-1
1rd7;-1
3kfn;12
1c1c;17
4xwr;19
3jvv;-1
4k9o;-1
4p5b;-1
2wtd;6
2gdo;6
3etd;-1
1n4q;-1
2v2z;-1
1t1r;-1
4e07;-1
1b8s;19
2r9z;24
3aho;-1
2xk3;6
2a0f;-1
1r6g;16
3nup;6
3zhs;-1
1hyh;-1
3c3c;-1
3elc;-1
1mrq;8
4gut;-1
3bur;-1
4fco;13
3zsi;6
1rb2;-1
1zq5;8
4jwf;-1
3vt8;16
1gj4;9
2aoe;12
3m7i;-1
1e3g;16
3f47;-1
1qaq;11
3t9f;-1
3igg;6
3m2n;18
2fle;12
3gqz;-1
3co9;23
4g77;-1
4cjx;-1
4fv3;6
4dph;-1
2xch;6
4ju6;23
1thn;-1
2gj4;-1
4f1m;6
2c3o;-1
1srh;-1
1ye6;-1
4zla;-1
4xj4;-1
4n3b;-1
4cvm;-1
1nhk;-1
3iej;-1
3q9o;-1
1kij;-1
1a2b;11
4df8;-1
1y5r;-1
2bs4;-1
1l4h;-1
1w22;-1
3gcs;6
1ut6;-1
1xjg;-1
1mx8;-1
4zvr;-1
3arq;-1
4iix;-1
1v4s;26
4fsy;6
1i3l;-1
3dne;6
3d7k;-1
2d2h;8
4qpm;-1
1re7;-1
1x8v;10
4xyl;-1
4eqc;6
3sqq;6
1f12;-1
1yqj;6
3h86;-1
4dtk;6
2eld;3
3hgs;-1
1oqc;-1
4g8z;1
3rv6;-1
4pd6;-1
5eg3;6
4ef4;-1
2wm4;10
1s2d;-1
3cow;-1
2brc;4
1wlv;-1
3kme;-1
3sfg;-1
1scu;-1
4ia7;16
4j7h;-1
1qti;-1
4a0r;-1
2etk;-1
1kce;-1
3fmo;-1
3n5z;0
3g8d;-1
1mp5;-1
4g2h;16
3mvz;-1
3wi6;-1
1v5e;-1
1kt6;-1
3oii;-1
4b1u;26
4ki0;-1
2z4j;16
2x9g;14
4u8m;-1
5kgh;-1
2bfp;14
4i1c;13
3p2o;-1
1o7n;-1
3nrr;-1
1uad;-1
3a5o;-1
3hsc;26
4q02;11
1xkd;-1
2fdv;-1
3pm1;-1
1lbm;-1
3swr;-1
4z63;-1
4az2;9
1tw4;-1
3v0n;-1
1qrp;13
3vuc;-1
4btt;-1
1akw;11
1kvk;-1
3nj8;-1
4fux;6
3x02;-1
3f69;6
4xzn;8
4ple;-1
4k9y;6
2bzg;11
1a5u;-1
2oax;-1
1vhz;-1
4b9q;-1
2puf;-1
1ld7;-1
1o86;-1
4rnx;-1
4nev;24
1dbv;-1
1nqm;-1
2a92;-1
1jtv;11
1e2j;-1
3v9t;16
4l96;16
3nbw;-1
2e82;-1
4ayk;-1
4njv;-1
5ap5;6
4cjp;2
2ohj;-1
1n46;20
4cfl;-1
5d9j;-1
2adm;-1
1i91;18
2nq7;-1
2ykv;-1
1h2h;-1
1jtq;-1
3uow;-1
1ysz;4
4bbx;-1
2nvc;8
4kq6;-1
1tqf;13
4gv0;-1
4psw;-1
1fkj;-1
2y82;9
1jlf;17
3ivm;-1
2icy;-1
3dzq;6
3f5m;-1
4ds8;-1
1k8z;-1
5e7o;-1
3f8r;-1
2xm9;6
4ckj;6
1ja1;-1
5jqw;-1
4rsy;-1
1kvt;11
4djo;12
1aka;22
1ye4;-1
4xt4;-1
2xcl;-1
1rx5;1
4jva;-1
1uyc;4
3o8u;6
3vzv;-1
3rlq;-1
3in1;-1
4dkj;-1
2uxw;-1
3bjh;-1
4j16;-1
4a85;-1
1cjw;-1
4h82;-1
2gc8;23
2q72;-1
4ju3;23
4iaf;6
1nax;16
1v7a;8
4x7z;-1
1t57;-1
4y8w;-1
1v8k;-1
3udk;13
1m2o;-1
3x0c;-1
4hnb;-1
3tb9;-1
2g9r;-1
2ohr;13
5dbg;-1
2y5l;-1
3uzw;-1
4fgr;-1
4ld2;-1
4ees;-1
1oi9;25
3k7m;19
3u8q;-1
1m9a;-1
2q5k;12
4a4q;12
1hb1;-1
3n10;-1
2jl1;11
3gjw;-1
3nxe;-1
5dx1;-1
4a9n;-1
3go4;11
4emj;15
2hfp;16
4w9w;6
4gv4;-1
4ces;2
2dbq;-1
1zhz;-1
4kc1;-1
1b16;-1
3onw;-1
1y7l;-1
2v7u;-1
2d1t;-1
3gdu;-1
4mmc;-1
4wsq;-1
2iw5;-1
2rgu;-1
4mkh;-1
2xnn;6
2ylw;15
3clu;-1
4qvb;-1
3ufx;-1
2xk4;6
4hn1;-1
2qvd;-1
2itp;6
2gmj;-1
4xx9;6
1bv9;12
1wa5;-1
4lb2;-1
1m9t;-1
4hmz;-1
1u2o;-1
1suw;-1
1kie;-1
4ava;-1
3ue4;6
2ym7;6
2aa6;20
1kzi;-1
3nbz;-1
3bsc;23
3l7g;-1
3fcc;-1
1uxu;-1
2dw0;-1
1o9u;6
4z0p;11
4cry;-1
2isf;8
2ym2;15
1rx4;1
1cyd;14
4b3a;-1
2q66;-1
2v34;-1
3r8z;6
4g8l;-1
4dbs;-1
1yra;5
2xz5;-1
1bwa;12
3vt6;16
4kl9;1
4jlm;-1
4kox;-1
2aid;12
4wdf;-1
2oa1;-1
1i12;-1
2ez9;-1
3cn8;-1
2x0f;-1
3tl9;12
4l5a;-1
2qoq;6
3k3h;-1
3frf;1
3iog;-1
3jw5;-1
1vze;-1
2z86;-1
1zpr;-1
2qd7;12
2ii3;-1
4awk;-1
1eje;-1
1nw6;-1
4h8i;-1
1omo;-1
3uov;-1
3cw8;-1
4c61;6
1y30;-1
5i67;-1
2weo;18
2oxw;-1
1xpc;16
3agl;-1
2jdd;-1
4fvq;6
1yf3;-1
3ou7;-1
4g1c;-1
1i7g;16
2p9c;-1
4zth;6
2gev;-1
2xb5;-1
1rp7;-1
3t4l;-1
2dxi;-1
4nhk;-1
4rvj;-1
1uyf;4
2zsc;-1
4h4u;15
3ssm;-1
2pum;-1
2b36;-1
1rw8;6
2egb;3
3uwo;-1
4rw4;17
2bri;-1
1olt;-1
4y0k;-1
2yp0;-1
4cof;-1
1ef3;-1
1eji;-1
2wu2;-1
1t47;-1
3ogq;12
1cg1;-1
4j97;-1
4eft;4
2uyq;11
1d4p;9
1nsf;-1
1p0f;21
2x7b;-1
2xwy;-1
3nuv;-1
3l9h;-1
1qhs;11
3frc;7
4jlc;-1
1wur;-1
2y48;-1
2o12;-1
3pp1;6
1qy2;-1
3mzc;18
3l5e;-1
3w3o;-1
1uop;-1
1hv5;-1
4l17;-1
4bv9;-1
2jla;-1
1n2h;-1
1ec0;12
4cfd;2
4bfw;-1
5a2y;-1
3mss;-1
1m8h;-1
2bbq;-1
4rh1;8
4j56;-1
1vce;3
2v5z;-1
3pkb;-1
2pb1;8
2ijm;6
4kn1;-1
1upw;16
4dsb;-1
3eia;22
3akl;-1
3vqd;2
2ivu;6
3qow;-1
1wnt;14
1d7a;-1
2qen;-1
3dk8;15
1err;20
3k5e;-1
2vf3;-1
2e2p;-1
3q0w;-1
1eag;13
2jir;-1
2v61;-1
1xoi;-1
4zm3;-1
1qbg;-1
2bgi;-1
3i0p;-1
2yej;4
3hky;23
4elb;-1
3f3s;-1
2io7;-1
2d82;-1
4a0m;-1
1uhh;-1
2gnh;6
4ruj;16
2vuw;6
3mje;-1
4l77;-1
1fp1;11
1tka;-1
1ebk;-1
2yut;11
1ols;-1
1yba;-1
4n6b;-1
3bz0;-1
4cfb;2
7kme;9
2g72;-1
4hbg;11
4o7u;-1
2c92;-1
1i44;6
2bts;6
2r3l;6
2z4o;12
4hlf;-1
4fgz;-1
2izu;6
3t8c;-1
2vzz;-1
1kl2;22
2fg5;11
3o6o;-1
4nr5;-1
4u0o;8
2bsl;-1
4b7b;-1
3sr4;11
5dbj;-1
4b75;-1
2v2q;-1
3p5p;-1
3p5l;18
1k4q;15
1y6q;-1
5bt5;-1
4rv9;-1
2a1t;-1
4fkl;6
3hf8;-1
1e6w;14
4gh3;8
3kxw;-1
2z1q;-1
1a80;8
4az3;-1
1nyt;-1
3mcy;-1
2z9d;5
5a65;-1
4cj6;-1
1qh0;-1
1kia;-1
4u9v;-1
4h2r;-1
2gvq;-1
4fm5;-1
4fsa;8
4zob;-1
5far;-1
1ebd;24
2vqs;-1
4bbe;-1
2hk9;-1
4z0u;-1
2fsv;-1
4m2x;-1
3ryk;-1
1pl6;-1
3gue;-1
2buj;-1
3ffp;18
2dg4;-1
1kap;-1
4iil;-1
1x2b;-1
5f2r;-1
1t48;-1
1zxm;-1
4xsd;-1
1eny;11
2a8x;24
3qfa;-1
3bnm;-1
2tpr;24
2vro;-1
2q7o;-1
2cnd;-1
3vyw;-1
4ze1;10
4jtq;-1
3ntg;-1
3v36;8
4hp8;-1
1q6p;-1
4iv6;-1
2xlt;-1
2bab;19
3ics;-1
3lzz;-1
2zb7;11
1hbp;-1
4nmc;-1
2fwy;4
3is9;17
4egh;4
1em6;-1
4ng4;-1
3ge6;-1
1q20;-1
1qg0;-1
4yi7;-1
1i0i;-1
3n1t;-1
3ggc;-1
2bxh;-1
3kft;-1
3zlw;6
1e7w;-1
4prv;-1
2l84;-1
3fuf;-1
5l3d;-1
1u3g;-1
3hqd;-1
3uzp;6
4a9h;-1
3ik7;-1
3k98;-1
1lqy;-1
3rc9;11
3m0e;-1
1t3r;12
2w0j;6
3u8h;-1
3g5h;10
1z0u;-1
4d58;6
2hm1;13
3zpq;-1
2rgh;-1
1fi7;-1
5cwa;-1
1amw;4
3oys;18
2eg2;-1
4ftm;6
3bto;-1
2i19;-1
2fe4;11
2fhl;-1
3g5s;-1
1s6q;17
4xsv;-1
1n1p;19
2v0u;-1
2zhw;9
2f8l;11
5e6y;-1
3cku;-1
4kbc;6
1bmf;-1
1k6m;-1
4mcc;-1
3mne;16
4g9k;-1
3n76;11
4k5p;-1
3sa5;12
3qfx;-1
2vta;6
1d4s;12
4h4s;15
4yvj;-1
4eke;-1
1cd2;1
3opd;-1
5cfl;-1
2ome;-1
1z7y;-1
2izt;6
1hmp;-1
3dhk;9
3lal;17
4zwe;-1
1bxd;-1
4um1;-1
2y4l;-1
3r7e;6
1zrz;6
2x0q;-1
2x95;-1
3dys;-1
5k2a;-1
4i9i;-1
3ec7;-1
4bde;6
1urw;6
4d7s;-1
3umo;-1
1x0p;-1
4gd4;-1
2hps;-1
2ok7;-1
3uj7;-1
1bvr;-1
4ntm;-1
2vhz;-1
3v97;-1
5es7;-1
1i4l;-1
1pu9;-1
2bfr;11
4i41;6
3rn8;-1
1mab;-1
1ycg;-1
3rgf;-1
4olf;-1
4h1v;-1
2z02;-1
2esa;4
4ldk;-1
1jha;-1
3gst;7
4pl8;-1
1nzd;-1
1fkd;-1
1w87;-1
1j78;-1
1v2h;-1
3vi5;-1
3nai;-1
4zk6;-1
3ied;4
2ycw;-1
3dk9;15
3c9s;-1
1ng9;-1
2xb8;11
2wdz;-1
1lhu;-1
4gol;-1
2qbl;10
1i7l;-1
3hbf;-1
1bxg;-1
1q5m;-1
3rh7;-1
4r3a;-1
1e2l;-1
2cct;4
3juo;-1
1am4;-1
1r58;-1
5kbw;-1
4ira;-1
4a1o;-1
2waj;6
3fro;-1
1kvs;11
2xlr;-1
4oed;16
4m49;-1
3cjq;-1
4dma;20
2g0l;-1
2zx5;-1
2c6h;-1
4j5j;12
3vs1;-1
4lbp;-1
4anv;-1
1rsg;-1
1jld;12
5cts;-1
1cqs;-1
4rrq;-1
1qrq;-1
4ldl;-1
1n8w;-1
4cgf;2
1gee;14
2hnk;-1
4j17;13
3nyc;19
4fwn;26
4ikr;-1
4h4r;15
1p52;-1
4z69;-1
2pzi;-1
4ffr;-1
2d1n;-1
4b10;-1
4s26;-1
4ih3;-1
2eva;6
2bxe;-1
4u7g;5
1ddt;-1
3dd0;18
4mr9;-1
3e32;-1
4eub;-1
1qpd;6
1x7b;20
3tr0;-1
4ceg;6
3sfz;-1
1q4x;16
1kqm;-1
3slf;-1
4d9f;-1
4hy0;-1
3h0a;20
3tyb;-1
3ggf;6
2pg2;-1
4ach;-1
4fmx;-1
4ks7;6
3saa;12
1nmd;-1
3ulk;-1
4gvj;6
2vhv;-1
3w2r;6
2rku;6
1e32;-1
5f5r;-1
3iu8;-1
4gr1;15
3r6c;-1
3c4a;19
1ejn;9
1k0a;7
3ebi;-1
4m0f;-1
3rni;6
1s2i;-1
3gvi;-1
4mv3;-1
3m50;-1
3r1q;6
2cg5;-1
2izf;-1
4jlj;-1
4l0o;-1
3ac1;6
1hbm;-1
5f1a;-1
5cdg;21
4h57;-1
3e8c;-1
3qtx;6
2jh6;9
4djw;-1
2zxg;-1
4r38;-1
2eju;-1
4x7v;-1
3t9d;-1
1l2s;-1
5ag4;-1
4j6d;-1
3qlf;6
4kba;-1
1t87;-1
3el9;12
3oeh;-1
1ofg;-1
4e1z;6
1opm;-1
2ydf;-1
5h84;-1
4psn;-1
2vxa;-1
3mhy;-1
1qyw;11
2qvz;-1
2hl3;-1
2fr3;-1
1ra3;1
3eah;0
2ggb;-1
4hm0;-1
3sa0;6
2h00;-1
4erw;6
4df4;-1
4app;6
4ubu;-1
3akz;-1
1t09;-1
3zoz;-1
4lrl;-1
3dr1;16
4uxj;-1
3ocs;6
3dz4;-1
4a8m;-1
4l49;10
3bld;8
4jem;-1
2hkj;-1
4k7a;16
3ogj;-1
1bai;12
1uh5;-1
4fkp;6
3ekr;-1
1pvd;-1
2hxl;6
2yg3;-1
3usn;-1
3oy4;12
4w5k;22
2dqm;-1
2wu5;-1
4x5i;1
3o9c;12
4ai8;-1
3d5w;6
3h3c;6
2j3k;21
4hyx;-1
3kkj;-1
4e9z;-1
3ntd;24
4oay;-1
4h4d;-1
2b1z;20
4ogl;-1
2v7t;-1
2b9x;19
4a6e;11
2ieb;11
2dki;-1
2uz2;-1
2pzv;-1
1hos;12
2hiw;6
4fkg;6
4k9n;-1
2vto;6
3dmt;-1
3wgn;-1
1b3d;-1
2p9h;-1
4f7n;-1
4h3f;-1
3gey;-1
4l1f;-1
1nzz;-1
3pvz;-1
2ay5;22
2jbt;-1
5cms;-1
2j7t;6
2q9u;-1
4bue;-1
4mk9;23
3ko8;11
3nhy;5
1m7q;6
5l8l;6
2rto;-1
2pdl;8
2fa3;-1
1cg3;-1
2rgj;19
1rkp;-1
4goj;-1
3zl6;-1
2eh4;3
1kmv;1
3suf;-1
3dds;-1
3p97;-1
2vyv;-1
1nqo;-1
2xkc;6
4j33;-1
4c4g;6
2brb;6
5bnw;-1
3qlw;-1
5dcy;-1
1e1c;-1
2ozu;-1
3hjk;-1
5eb5;-1
1o6z;-1
2vkd;-1
5eq1;-1
4la7;-1
3jqr;-1
1zsb;18
3vs5;-1
2zui;10
3iak;-1
4ffl;-1
5imp;-1
2fai;20
3qp8;-1
1weg;-1
1mxt;19
5aw7;-1
1v8l;-1
4axa;6
3wrb;-1
4yvn;-1
4c6u;-1
5hbr;-1
1r5h;-1
3qtq;6
2of4;6
4jd3;-1
2vjm;-1
2duz;8
2vwg;11
3zrc;-1
2eg5;-1
1rp0;-1
2j3q;-1
3fg2;15
3qrm;12
2gg2;-1
2cji;9
2jh5;9
4grb;6
4lj8;-1
4g17;6
1r35;-1
4meq;-1
4kab;6
4j75;-1
1rej;6
3tik;-1
2p4j;-1
1dht;11
3zho;5
1rf7;1
4em3;24
2hen;-1
3v0o;-1
4s34;6
3s1c;-1
2pch;3
1b8u;11
4ojb;16
1i00;-1
1q3s;-1
2o4c;-1
3jzf;-1
4ki8;-1
4k0t;18
1equ;-1
2pan;-1
3g11;-1
5a28;-1
3zbn;-1
4dk7;20
1rdw;26
1ry8;-1
3f1k;11
4u9y;-1
2pvm;6
4zwg;-1
5bvw;6
4ntd;-1
1o1s;-1
1mi3;-1
1sqn;20
3mg3;-1
2nvd;8
2ha6;-1
5bsm;-1
3m67;18
1zoh;6
2w6q;-1
3x1z;-1
2esd;-1
1xel;11
4ith;6
3ayk;-1
4jb1;-1
1m51;-1
2g8y;-1
2px2;-1
3rai;6
1tqm;6
2bu8;-1
4lb9;-1
4h2n;19
4zp0;-1
3i1l;-1
4jk3;-1
3ugr;8
3r3c;-1
4i7f;17
1tkz;17
1up6;-1
1ypg;9
4y9r;-1
1j6z;26
4to6;-1
1lhn;-1
1mgo;21
2o2q;-1
3pdu;-1
3r9o;6
1e96;-1
1zos;-1
4el5;-1
1dwx;-1
1tu8;-1
4mry;-1
2b4m;-1
1mdu;-1
2h7j;-1
7cpp;10
4dm6;20
2rki;17
3uvq;6
4qel;-1
1uqt;-1
2erp;-1
1lot;-1
2bhp;-1
2qs3;-1
1s4m;-1
3x04;-1
4xr9;-1
2kug;-1
3c1y;-1
3epo;-1
1t2a;-1
4ht2;-1
1cnx;18
4dfg;12
3nxt;1
3asj;-1
1n3s;-1
4izy;6
4boy;-1
3uoy;-1
3eta;6
4i0b;-1
3prf;6
3rim;-1
3tfq;14
2c5e;-1
4hjo;6
4to0;-1
1wwk;-1
1g52;18
4e20;6
2olc;-1
2g6i;0
4dlz;11
3opm;-1
2r3t;12
3n8w;-1
1kqu;-1
4mgb;20
3k9v;-1
2c0t;-1
2xk7;6
1uk0;-1
3mi0;-1
5jhn;-1
2btr;6
1llq;-1
3tri;-1
2aib;-1
2nx3;-1
1pjl;-1
4d03;15
4fl2;-1
1q8u;6
3if9;-1
2hxq;6
4xbf;-1
3hz1;4
2fzw;21
1wv7;-1
4kmz;-1
4i4h;10
4fps;8
4uov;-1
5irn;-1
4was;-1
4f1s;-1
1l8q;-1
2gsd;-1
1g1l;-1
2i5n;-1
4rrx;-1
1rrg;-1
1bh5;-1
1rh3;1
3kfm;-1
2ggq;-1
3n6n;-1
2iux;-1
1uae;-1
3gwc;-1
3gnv;23
4to3;-1
4rdi;-1
2i4p;20
2vwv;6
1nq0;16
5iqa;-1
4bgq;6
2zi6;-1
2w1f;6
1a8r;-1
3zuy;-1
2e2q;-1
3tos;-1
1ai9;-1
3nk7;-1
3byx;-1
1arh;22
4yzc;-1
1p0e;8
3ddn;-1
4olm;16
1dxr;-1
4z3d;-1
3toz;-1
2zet;-1
2fhj;-1
3a7d;11
2fde;12
3qn1;-1
1oty;-1
1udu;-1
1v3q;-1
3u7l;-1
2vcq;-1
2hwh;23
4hx5;14
1cw3;-1
4j1r;-1
1uym;4
4n9w;-1
2ipw;8
1h1p;25
2v19;-1
2bgm;11
1ea1;10
4e1v;-1
1aj8;-1
4bzb;-1
4jdc;-1
3toh;12
1npd;-1
2qfo;-1
2a8g;-1
2q59;20
2w2v;-1
4hdb;12
3kjr;-1
3saz;-1
1wma;11
4ivg;-1
2ouu;-1
4kar;-1
4h4t;15
2g2h;6
1xts;11
4j7d;-1
4g20;16
3dop;-1
1krv;-1
3ooi;-1
4z07;-1
5dx8;-1
3p8z;-1
3fyw;1
2pwl;6
4z54;-1
3img;-1
3fpa;-1
1pno;-1
1n7h;-1
4c1e;-1
2oz5;-1
1pwu;-1
2ipj;-1
3qs8;-1
2f59;-1
4gyy;-1
3bgd;-1
3hyg;-1
2uym;-1
4ef9;-1
4fjz;-1
5xr8;-1
2r3y;-1
4ux9;-1
2iki;8
3dkq;-1
1uxk;-1
1p3j;-1
4lgg;6
1drt;-1
5idw;5
3b92;-1
1db4;-1
3inj;-1
5ej6;-1
2h8h;6
3eld;11
3k90;-1
4l2x;-1
3uay;-1
1jx0;-1
2wep;4
4ne0;-1
1mvc;16
5c48;-1
4ogi;-1
1lxf;-1
1l5f;-1
3eq0;9
1p2a;6
3zmm;6
4d04;15
4l5b;-1
10mh;-1
3w5r;16
4eol;25
2x06;-1
2xnp;6
4hfn;21
1wqv;-1
4yb7;-1
3rc7;11
1sri;-1
4jrn;6
2plw;1
1mfz;-1
2xpw;-1
4zlg;-1
1tde;-1
3apy;-1
5ccx;-1
2f4b;20
2nnk;12
1fdu;-1
2el0;3
4i0h;-1
2gvd;-1
3arp;-1
4bqs;-1
1yjq;-1
2hmv;-1
1nw5;-1
4elf;-1
4ju8;-1
4fad;-1
4h4m;17
3uim;6
1jqh;-1
2xls;-1
3ii4;24
3g5k;-1
1y9e;-1
4wev;8
1shj;-1
4de5;-1
3f8f;-1
3f46;-1
1s3u;1
1y57;6
3rzb;6
1m9n;-1
3qpp;-1
1e63;-1
2xlu;-1
3zc6;-1
4xnw;-1
1ml6;7
3evj;-1
4gid;-1
1zc3;-1
1raa;-1
4dzz;-1
2zt7;-1
3tlj;-1
1kic;-1
3c1x;6
2zb8;11
1z2i;-1
2qw0;-1
2w8r;-1
3ncg;6
1w5b;-1
1t84;-1
3b1x;-1
5ez4;-1
4c49;-1
3ec1;-1
4mmd;-1
2qhx;14
1gy3;25
4cj4;2
3iw6;6
2d8a;11
4c2w;-1
2hck;-1
4j0t;13
3zhv;-1
3qtt;-1
4hkf;-1
2zda;9
4qi9;-1
2npd;-1
3u81;1
4jr3;6
4ko8;-1
4ea0;-1
4nka;6
2ioa;-1
1ef9;-1
2r9e;-1
1e7y;-1
3vtb;16
4o9k;-1
3zo4;6
1e90;-1
4oj4;16
1pfy;-1
4lxl;-1
2qa2;19
3tdl;-1
4rr7;-1
3ies;-1
2d0o;-1
4eb3;-1
1xag;-1
2p6l;3
3gnc;-1
2bru;-1
1j1c;-1
3nlk;0
3aeo;-1
5auw;6
2vq7;-1
1i8t;-1
3b89;11
4dcm;11
3cyl;-1
1wua;26
3zzh;-1
4a31;-1
1ogj;-1
4dtb;-1
1u0w;-1
5av4;6
1jdt;-1
2cig;1
3igv;23
1yvf;-1
3rps;6
1rft;-1
2x8i;6
4y38;13
4gxs;-1
4bxk;-1
1o9b;-1
2wug;-1
1pmu;6
2q3e;-1
3r9c;10
1v1k;6
4iqq;-1
2gd6;-1
2uyi;-1
2i4v;12
2rd6;-1
1wsb;11
2vpz;-1
1j0x;-1
3wtj;-1
1qlh;11
4bfz;-1
2i7n;-1
3up0;20
3qzi;6
3lxe;-1
3wrj;-1
2oww;-1
3odk;-1
1beu;-1
1npw;12
3bi4;-1
4o0m;-1
4xw5;6
2xba;6
1mtr;12
1xmm;-1
1gzu;-1
4dto;-1
1oq5;18
2gn6;-1
4ks8;6
